Start Month,End Month,19,20,21,22,23
01,01,0.7980441800856565,0.32115003409552684,-0.21285683194420427,-0.60129673635635,1.1760804997812389
01,02,0.29464788627416777,0.32217625403162636,-0.13835322345116505,-0.6160881759902557,1.0672892231543074
01,03,0.40028684197616854,0.35189249079563906,0.1942302864806188,-0.6516328356852558,0.6144154976709205
01,04,0.44787418944502044,0.1480360007687737,0.23059384657747448,-0.7072434456061522,0.24460494606779165
01,05,0.5956838755668459,-0.05673378557949648,0.15783939218751192,-0.6643616163360925,0.2590911101998355
01,06,0.6599693300670673,-0.17432967315174414,0.10785192630260694,-0.6277461533137839,0.36752361586855803
01,07,0.6160163450128769,-0.2185915561316827,0.05262476573926204,-0.6194187362841381,0.41398701655065645
01,08,0.6805552749507985,-0.2733614607581176,0.03054867660743665,-0.5710128314613251,0.4082645111449931
01,09,0.6947073493927738,-0.3590616552018132,-0.007357263378694197,-0.5822350768287544,0.3949792475128704
01,10,0.628819134359877,-0.37373077008453465,0.020392010429682514,-0.6105184639435467,0.419795467145945
01,11,0.5907838864160334,-0.40956938070102494,0.03721158673521396,-0.6198107878481918,0.4300248501568307
01,12,0.5847983492824442,-0.4459839176482809,-0.05464947032724841,-0.57326924314884,0.37668075505298304
02,02,-0.20874841015076165,0.323202474190598,-0.0638496142424477,-0.6308796173016287,0.9584979466862681
02,03,0.2014081722468819,0.36726371785740075,0.39777384725611337,-0.6768008860130313,0.3335830042607632
02,04,0.3311508594711113,0.09033132451544049,0.37841073919486057,-0.7425590145807475,-0.0658869059953113
02,05,0.5450937988543314,-0.1512047393248191,0.2505134486907584,-0.6801278357377284,0.029843762123095682
02,06,0.6323543679097484,-0.27342561414865935,0.17199367648356528,-0.6330360392345676,0.20581223916434824
02,07,0.5856783654009152,-0.3085484878358337,0.0968716983122065,-0.6224390739346735,0.2869714360010552
02,08,0.6637711497029111,-0.35829167449003374,0.06532089201598708,-0.5666865592179059,0.29857651204466795
02,09,0.6817902368059967,-0.4440881176961209,0.018330182307917508,-0.5798523706723434,0.2973415891688323
02,10,0.6100163490892264,-0.4509397485791248,0.0463085488000169,-0.6115431017837036,0.3357637962863665
02,11,0.5700578555455802,-0.4826413237866251,0.0622184295257855,-0.6216621918482699,0.3554192859289324
02,12,0.5654123667803684,-0.5157233673646868,-0.040266981263441345,-0.5707212874105223,0.30400804916766394
03,03,0.611564752426404,0.41132496154835474,0.8593973104629044,-0.722722150581484,-0.29133193744672187
03,04,0.6011004934131293,-0.026104252509926384,0.5995409133197608,-0.7983987155200466,-0.5780793337714815
03,05,0.7963745322448639,-0.3093404747855843,0.35530113700467736,-0.6965439086456365,-0.2797076326513126
03,06,0.8426300670516924,-0.422582636411592,0.23095449846340474,-0.6335751442237566,0.017640812737814798
03,07,0.7445637238073954,-0.43489867901537443,0.12901596089511416,-0.6207509649052368,0.15266613424353148
03,08,0.8091910714525349,-0.4718740314905711,0.08684931098856394,-0.555987715991916,0.18858960664133703
03,09,0.8090100329892947,-0.5537010585709551,0.030070152978134108,-0.5725627666656729,0.20289068262304175
03,10,0.7123619428454353,-0.5477075266426945,0.06007831828846621,-0.6091260370086234,0.2579220272530042
03,11,0.6565918813715936,-0.5721795225309292,0.07622599023739422,-0.620638033280597,0.28841054708639813
03,12,0.6428284485283406,-0.5996159514810872,-0.037908718063169325,-0.5647054567300815,0.23855905986831846
04,04,0.5906362350568505,-0.46353346322395117,0.33968452336612825,-0.8740752756728061,-0.8648267320247159
04,05,0.8887794226716491,-0.6696731939230887,0.1032530498003327,-0.6834547865227322,-0.2738954811607908
04,06,0.9196518243001485,-0.7005518318665632,0.021473561488016255,-0.6038594727779081,0.12063172820623884
04,07,0.7778134707687733,-0.6464545878794992,-0.05357937531828331,-0.5952581675725925,0.26366565244611206
04,08,0.8487163370793274,-0.6485138344756697,-0.06766028843097714,-0.5226408288989152,0.2845739154668494
04,09,0.8419175888632751,-0.7145387357741311,-0.10815103869042748,-0.5475362002617434,0.28526111657350606
04,10,0.72676153591165,-0.684712167478706,-0.05411010768315142,-0.5928980194226772,0.3363868789742898
04,11,0.6622202768554667,-0.6951175853154844,-0.021670424400176982,-0.6078775188711426,0.3608783563389196
04,12,0.6463021997595089,-0.7119427135924385,-0.13760938875894363,-0.5471480452638624,0.2974358377082119
05,05,1.1869226193284148,-0.8758129246273079,-0.13317842503244062,-0.49283429985565214,0.31703576832904096
05,06,1.0841596320612592,-0.8190610190114705,-0.13763191754798434,-0.46875157476471513,0.6133609617584821
05,07,0.8402058871269298,-0.7074282920824565,-0.18466734286563125,-0.5023191321256082,0.6398297788340137
05,08,0.913236363146644,-0.6947589224159347,-0.1694964920140175,-0.43478221850199483,0.5719240788290283
05,09,0.8921738615093161,-0.7647397775466057,-0.19771815237697213,-0.4822283851056858,0.5152786900981128
05,10,0.7494491036693183,-0.7215752813766192,-0.11974254599517258,-0.5460351453117002,0.5365891533748157
05,11,0.6724465630907973,-0.7282010261758173,-0.07329256031235365,-0.5698492697815394,0.5359790832336165
05,12,0.6532604374759181,-0.7429938792834014,-0.1972711266777869,-0.5062821417560132,0.44271865812832845
06,06,0.9813966464614027,-0.7623091137300878,-0.14208541117771487,-0.4446688508504203,0.909686147042865
06,07,0.6668475146199028,-0.6232359820773458,-0.21041180028700845,-0.5070615486596711,0.801226782027055
06,08,0.822007609455641,-0.6344075835717851,-0.18160251103672026,-0.4154315232574291,0.656886839231827
06,09,0.8184866724795434,-0.7369714967668404,-0.21385308456915325,-0.47957690618786436,0.5648394205359851
06,10,0.6619543968135516,-0.6907277571474686,-0.11705537132560465,-0.5566753138721713,0.5804998215372105
06,11,0.5867005648826906,-0.7035990489082508,-0.06331158259545441,-0.5826850957012171,0.5724696306160487
06,12,0.5770229763047577,-0.7240197310404285,-0.20642722783511855,-0.5082032625719748,0.4606733551943127
07,07,0.3522983816959917,-0.48416285131042364,-0.2787381903206884,-0.5694542486583849,0.692767418795141
